PB030,HB030,RB050,AGE,RB090,RB220,RB230,RB240,RL010,RL020,RL030,RL040,RL050,RL060,PB190,PB200,PE010,PE020,PE030,PE040,PH010,PH020,PH030,PH040,PH050,PH060,PH070,PL015,PL020,PL025,PL031,PL040,PL051,PL060,PL073,PL074,PL075,PL076,PL080,PL085,PL086,PL087,PL088,PL089,PL090,PL100,PL111,PL120,PL190,PL200,PL130,PL140,PL150,PY010G,PY010N,PY020G,PY021G,PY030G,PY035G,PY050G,PY050N,PY080G,PY090G,PY090N,PY100G,PY110G,PY120G,PY120N,PY130G,PY140G,AP,SL,M_K
1077620001,10776200,576.26625,81,2,,,,,,,,,,4,3,2,,,0,5,1,1,1,8,2,,1,,,7,3,91,,0,0,0,0,0,12,0,0,0,0,0,,,,15,37,,1,2,0,0,0,0,0,0,0,0,0,0,0,8121.84,840,0,0,0,0,10,1,1
1077630001,10776300,572.04677,82,2,,,,,,,,,,4,3,2,,1954,400,5,1,2,1,2,2,,1,,,7,3,52,,0,0,0,0,0,12,0,0,0,0,0,,,,18,45,,1,2,0,0,0,0,0,0,0,0,0,0,0,13074.12,840,0,0,0,0,10,1,1
1077640001,10776400,572.04677,82,2,,,,,,,,,,5,3,2,,,200,4,1,2,2,,2,,1,,,7,3,52,,0,0,0,0,0,12,0,0,0,0,0,,,,18,40,,1,2,0,0,0,0,0,0,0,0,0,0,0,10833.48,0,0,0,0,0,10,1,1
1077660001,10776600,567.89543,83,2,,,,,,,,,,4,3,2,,1950,400,4,2,2,2,,2,,1,,,7,3,33,,0,0,0,0,0,12,0,0,0,0,0,,,,19,42,,1,1,0,0,0,0,0,0,0,0,0,0,0,13056.12,0,0,0,0,0,10,1,1
1077690001,10776900,559.79275,85,2,,,,,,,,,,4,3,2,,1951,300,4,1,1,1,1,2,,1,,,7,3,32,,0,0,0,0,0,12,0,0,0,0,0,,,,17,41,,1,2,0,0,0,0,0,0,0,0,0,0,0,20722.56,840,0,0,0,0,10,1,1
1077710001,10777100,658.38119,86,2,,,,,,,,,,4,3,2,,,100,4,1,2,2,,2,,1,,,7,3,91,,0,0,0,0,0,12,0,0,0,0,0,,,,17,,,1,2,0,0,0,0,0,0,0,0,0,0,0,11245.92,0,0,0,0,0,10,1,1
1077710002,10777100,658.38119,33,1,,,1077710003,,,,,,,2,1,2,,,700,2,2,3,2,,2,,,,,1,3,33,40,12,0,0,0,0,0,0,0,0,0,0,,33,,20,,12,1,2,38253.63,29167.8,0,0,11850.97,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1
1077710003,10777100,658.38119,29,2,,,1077710002,,,,,,,2,1,2,,,600,2,2,3,2,,2,,,,,1,3,23,30,12,0,0,0,0,0,0,0,0,0,0,,85,,23,,12,1,2,6894.83,5704.14,0,0,1885.25,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1
1077710004,10777100,658.38119,3,1,1077710002,1077710003,,40,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,1,1
1077720001,10777200,551.94962,87,2,,,,,,,,,,4,3,2,,1958,400,5,1,1,2,,2,,2,,,7,,,,0,0,0,0,0,12,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,14335.92,1787.28,0,0,0,0,10,1,1
1077730001,10777300,548.12277,88,2,,,,,,,,,,4,3,2,,1938,100,4,1,1,1,2,2,,1,,,7,3,91,,0,0,0,0,0,12,0,0,0,0,0,,,,16,44,,1,2,0,0,0,0,0,0,0,0,0,0,0,9240.72,0,0,0,0,0,10,1,1
1077760001,10777600,533.42341,92,2,,,,,,,,,,4,3,2,,1934,100,5,1,1,1,8,,,1,,,7,3,72,,0,0,0,0,0,12,0,0,0,0,0,,,,15,39,,1,2,0,0,0,0,0,0,0,0,0,0,0,19718.76,0,0,0,0,0,10,1,1
1077810001,10778100,273.38734,69,2,,,1077810002,,,,,,,2,1,2,,1973,400,4,1,3,2,,2,,1,,,8,3,43,,0,0,0,0,0,0,12,0,0,0,0,,,,17,30,,1,2,0,0,0,0,0,0,0,0,0,0,0,9927.84,0,0,0,0,0,10,1,1
1077810002,10778100,273.38734,69,1,,,1077810001,,,,,,,2,1,2,,1970,400,2,2,3,2,,2,,,,,1,3,31,40,12,0,0,0,0,0,0,0,0,0,0,,86,,18,45,13,1,2,20517,16101.92,0,0,6356.13,0,0,0,0,0,0,14692.86,0,203.21,172.36,0,0,10,1,1
1077860001,10778600,1497.05984,39,1,1077860002,,,,,,,,,1,3,2,,2002,700,2,2,3,2,,2,,,,,1,3,24,40,12,0,0,0,0,0,0,0,0,0,0,,49,,16,12,11,1,1,74123.62,55940.75,0,0,24315.4,810,0,0,0,0,0,0,0,0,0,0,0,10,1,1
1077860002,10778600,1497.05984,70,1,,,,,,,,,,5,3,2,,1970,700,3,2,3,2,,2,,,,,1,3,13,40,12,0,0,0,0,0,0,0,0,0,0,,2,,19,49,12,1,1,27070.78,20895.67,0,0,8386.53,0,0,0,0,0,0,12207,0,0,0,0,0,10,1,1
1077880001,10778800,416.33533,72,2,,,,,,,,,,4,3,2,,1960,300,4,1,2,2,,2,,1,,,7,3,72,,0,0,0,0,0,12,0,0,0,0,0,,,,16,35,,1,2,0,0,0,0,0,0,0,0,0,0,0,11167.56,0,0,0,0,0,10,1,1
1077940001,10779400,627.10576,41,1,,,1077940002,,,,,,,2,1,2,,1994,400,2,2,3,2,,2,,,,,1,3,34,40,12,0,0,0,0,0,0,0,0,0,0,,90,,21,20,13,1,2,25913.83,20400,0,0,8563.59,0,13597,8555.02,0,0,0,0,0,372.41,304.5,0,0,10,1,1
1077940002,10779400,627.10576,41,2,,,1077940001,,,,,,,2,1,2,,1995,600,,2,3,2,,2,,,,,1,3,12,40,12,0,0,0,0,0,0,0,0,0,0,,84,,20,6,6,1,1,97555.17,88720.25,0,0,30472.24,0,195.26,148.69,0,0,0,0,0,0,0,0,0,10,1,1
1077940003,10779400,627.10576,16,2,1077940001,1077940002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,1,1
1077940004,10779400,627.10576,18,2,1077940001,1077940002,,,,,,,,1,3,1,34,2013,200,2,2,3,2,,2,,2,2,,6,,,,0,0,0,0,0,0,0,12,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1
1077950001,10779500,846.13266,41,1,,,1077950002,,,,,,,2,1,2,,1996,600,3,2,3,2,,2,,,,,1,3,22,30,12,0,0,0,0,0,0,0,0,0,0,10,86,,25,15,3,1,1,50225.86,42000,0,0,11000.88,0,65000,57260,0,0,0,0,0,0,0,0,0,10,1,1
1077950002,10779500,846.13266,36,2,,,1077950001,,,,,,,2,1,2,,2001,600,,2,3,2,,2,,1,2,,11,3,22,,4,0,0,0,0,0,0,0,0,0,8,,,,24,11,,1,2,29552.82,26469.05,0,0,4515.42,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1
1077950003,10779500,846.13266,1,2,1077950001,1077950002,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,1,1
1077950004,10779500,846.13266,5,2,1077950001,1077950002,,40,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,1,1
1078030001,10780300,264.06704,75,2,,,,,,,,,,4,3,2,,1954,200,3,1,3,1,2,2,,1,,,7,3,71,,0,0,0,0,0,12,0,0,0,0,0,,,,18,30,,1,2,0,0,0,0,0,0,0,0,0,0,0,7852.44,1220.76,0,0,0,0,10,1,1
1078070001,10780700,1012.10645,45,1,,,1078070004,,,,,,,2,1,2,,2005,600,2,2,3,2,,2,,,,,1,3,33,40,12,0,0,0,0,0,0,0,0,0,0,,84,,25,18,13,1,2,38725.35,30000,2586.54,2586.54,11611.82,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1
1078070002,10780700,1012.10645,4,1,1078070001,1078070004,,45,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,1,1
1078070003,10780700,1012.10645,18,1,1078070001,1078070004,,,,,,,,1,3,1,34,2013,200,2,2,3,2,,2,,,,,2,3,75,10,0,8,0,0,0,0,0,4,0,0,0,,73,1,16,0,13,1,2,1856.92,1800,0,0,294.32,0,824.7,663.59,0,0,0,0,0,0,0,0,0,10,1,1
1078070004,10780700,1012.10645,40,2,,,1078070001,,,,,,,2,1,2,,2003,800,2,2,3,2,,2,,,,,1,3,21,40,12,0,0,0,0,0,0,0,0,0,0,20,85,,20,20,13,2,2,59774.29,45428.62,0,0,18613.83,0,309.2,235.37,0,0,0,0,0,0,0,0,0,10,1,1
1078080001,10780800,448.3717,45,1,,1078080002,,,,,,,,1,3,2,,2000,700,2,2,3,1,2,2,,,,,1,3,11,40,12,0,0,0,0,0,0,0,0,0,0,,70,,25,19,2,1,1,10794.16,8828.68,7080,600,3653.83,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1
1078080002,10780800,448.3717,74,2,,,,,,,,,,5,3,2,,1958,300,,1,2,2,,2,,1,,,7,3,93,,0,0,0,0,0,12,0,0,0,0,0,,,,19,35,,1,2,0,0,0,0,0,0,0,0,0,0,0,10573.08,0,0,0,0,0,10,1,1
1078090001,10780900,418.72833,45,1,,1078090002,1078090004,,,,,,,2,1,2,,1992,600,,2,3,2,,2,,,,,3,2,21,40,0,0,12,0,0,0,0,0,0,0,0,,71,,23,22,1,,,0,0,0,0,0,0,135671.2,103449.29,0,0,0,0,0,0,0,0,0,10,1,1
1078090002,10780900,418.72833,79,2,,,,,,,,,,4,3,2,,1959,700,2,2,3,2,,,,1,,,7,3,96,,0,0,0,0,0,12,0,0,0,0,0,,,,24,45,,1,2,0,0,0,0,0,0,0,0,0,0,0,12604.68,0,0,0,0,0,10,1,1
1078090003,10780900,418.72833,11,2,1078090001,1078090004,,,30,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,1,1
1078090004,10780900,418.72833,45,2,,,1078090001,,,,,,,2,1,2,,1992,600,,2,3,2,,2,,,,,3,2,14,40,0,0,12,0,0,0,0,0,0,0,0,,47,,23,22,1,,,0,0,0,0,0,0,132768.87,87959.37,0,0,0,0,0,0,0,0,0,10,1,1
1078100001,10781000,461.31593,46,1,,,1078100003,,,,,,,2,1,2,,1987,300,2,2,3,2,,2,,,,,2,3,33,25,0,12,0,0,0,0,0,0,0,0,0,,25,3,21,,7,1,2,12594,12000,240,0,1858.8,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1
1078100002,10781000,461.31593,14,1,1078100001,1078100003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,1,1
1078100003,10781000,461.31593,43,2,,,1078100001,,,,,,,2,1,2,,,300,2,2,3,2,,2,,1,1,1,5,3,52,,0,0,0,0,12,0,0,0,0,0,0,,,,19,,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1
1078110001,10781100,715.4079,46,1,,,1078110002,,,,,,,2,1,2,,1985,300,,2,3,2,,2,,,,,1,3,83,40,12,0,0,0,0,0,0,0,0,0,0,,49,,18,24,15,1,2,23434.54,20400,0,0,4824.4,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1
1078110002,10781100,715.4079,43,2,,,1078110001,,,,,,,2,1,2,,,300,2,2,3,2,,2,,,,,1,3,91,40,12,0,0,0,0,0,0,0,0,0,0,,85,,16,20,13,1,2,15079.66,12493.3,0,0,4671.67,0,0,0,0,0,0,0,0,1087.67,876.31,0,0,10,1,1
1078110003,10781100,715.4079,13,1,1078110001,1078110002,,,30,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,1,1
1078110004,10781100,715.4079,23,1,1078110001,1078110002,,,,,,,,1,3,2,,2009,200,,1,1,2,,2,,2,2,,8,,,,0,0,0,0,0,0,12,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3240,0,10,1,1
1078110005,10781100,715.4079,18,2,1078110001,1078110002,,,,,,,,1,3,1,34,2013,200,,2,3,2,,2,,2,2,,6,,,,0,0,0,0,0,0,0,12,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1
1078120001,10781200,625.90529,46,1,1078120002,,1078120003,,,,,,,2,1,2,,1990,600,2,2,3,2,,2,,,,,1,3,24,40,12,0,0,0,0,0,0,0,0,0,0,,84,,21,25,15,1,2,34873.48,26794.86,0,0,10803.81,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1
1078120002,10781200,625.90529,72,1,,,,,,,,,,4,3,2,,1964,600,,1,3,2,,2,,1,,,7,3,26,,0,0,0,0,0,12,0,0,0,0,0,,,,22,30,,1,2,23472.28,18268.76,0,0,7271.75,0,0,0,0,0,0,14368.12,945,0,0,0,0,10,1,1
1078120003,10781200,625.90529,48,2,,,1078120001,,,,,,,2,1,2,,1986,400,,2,3,2,,2,,,,,1,3,24,40,12,0,0,0,0,0,0,0,0,0,0,,82,,22,25,13,1,2,8458.45,7088.19,0,0,2620.44,0,0,0,0,442.01,442.01,0,0,0,0,0,0,10,1,1
1078120004,10781200,625.90529,19,2,1078120001,1078120003,,,,,,,,1,3,1,34,2012,200,,2,3,2,,2,,2,2,,6,,,,0,0,0,0,0,0,0,12,0,0,0,,,,,,,,,0,0,0,0,22.32,0,150.32,120.56,0,0,0,0,0,0,0,0,0,10,1,1
1078140001,10781400,250.07985,76,1,,,1078140002,,,,,,,2,1,2,,1961,300,,1,3,1,2,2,,1,,,7,3,83,,0,0,0,0,0,12,0,0,0,0,0,,,,18,40,,1,2,0,0,0,0,0,0,0,0,0,0,0,11393.52,0,0,0,0,0,10,1,1
1078140002,10781400,250.07985,73,2,,,1078140001,,,,,,,2,1,2,,1959,300,3,1,3,1,2,2,,1,,,7,3,52,,0,0,0,0,0,12,0,0,0,0,0,,,,18,28,,1,2,0,0,0,0,0,0,0,0,0,0,0,7582.32,0,0,0,0,0,10,1,1
1078210001,10782100,985.14335,46,2,,,,,,,,,,5,3,2,,1989,400,3,2,3,2,,2,,,,,1,3,91,36,12,0,0,0,0,0,0,0,0,0,0,,81,,20,25,13,1,2,18218.39,14703.74,0,0,5644.06,2000,0,0,0,0,0,0,0,0,0,0,0,10,1,1
1078210002,10782100,985.14335,12,2,,1078210001,,,25,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,1,1
1078210003,10782100,985.14335,16,2,,1078210001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,1,1
1078280001,10782800,311.91506,64,2,,,1078280003,,,,,,,2,1,2,,,300,3,1,3,2,,2,,1,,,7,3,41,,0,0,0,0,0,12,0,0,0,0,0,,,,18,37,,1,2,0,0,0,0,0,0,0,0,0,0,0,6994.68,0,0,0,0,0,10,1,1
1078280002,10782800,311.91506,30,2,1078280003,1078280001,,,,,,,,1,3,1,70,2007,600,2,2,3,2,,2,,,,,1,3,42,40,12,0,0,0,0,0,0,0,0,0,0,,92,,21,8,13,1,2,39373.18,30000,0,0,12447.69,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1
1078280003,10782800,311.91506,65,1,,,1078280001,,,,,,,2,1,2,,,300,3,2,3,2,,2,,,,,1,3,71,40,12,0,0,0,0,0,0,0,0,0,0,,41,,20,,11,1,2,16106,14000,0,0,3717.6,0,0,0,0,0,0,12122.78,0,0,0,0,0,10,1,1
1078310001,10783100,249.44071,68,2,,1078310002,,,,,,,,5,3,2,,1967,600,3,2,3,2,,2,,,,,1,3,26,40,12,0,0,0,0,0,0,0,0,0,0,,69,,20,47,15,1,2,41055.3,31202.34,0,0,12718.89,0,0,0,0,0,0,18155.4,840,0,0,0,0,10,1,1
1078310002,10783100,249.44071,95,2,,,,,,,,,,1,3,2,,1933,100,,1,1,2,,2,,1,,,7,3,52,,0,0,0,0,0,12,0,0,0,0,0,,,,17,35,,1,2,0,0,0,0,0,0,0,0,0,0,0,18227.64,0,0,0,0,0,10,1,1
1078330001,10783300,627.51037,70,2,,,,,,,,,,4,3,2,,1963,400,3,1,2,1,2,1,2,1,,,7,3,23,,0,0,0,0,0,12,0,0,0,0,0,,,,19,39,,1,2,0,0,0,0,0,0,0,0,0,0,0,14869.43,0,0,0,0,0,10,1,1
1078360001,10783600,607.80649,74,2,,,,,,,,,,4,3,2,,1957,200,4,2,2,2,,2,,1,,,7,3,54,,0,0,0,0,0,12,0,0,0,0,0,,,,20,40,,1,2,0,0,0,0,0,0,0,0,0,0,0,7318.32,1072.2,0,0,0,0,10,1,1
1078370001,10783700,603.07775,75,2,,,,,,,,,,4,3,2,,1955,200,4,1,2,2,,2,,1,,,7,3,52,,0,0,0,0,0,12,0,0,0,0,0,,,,19,45,,1,2,0,0,0,0,0,0,0,0,0,0,0,8429.64,1934.4,0,0,0,0,10,1,1
1078400001,10784000,283.02877,80,2,,,1078400002,,,,,,,2,1,2,,1958,700,4,2,2,2,,2,,1,,,7,3,71,,0,0,0,0,0,12,0,0,0,0,0,,,,23,33,,1,2,0,0,0,0,0,0,0,0,0,0,0,9565.2,0,0,0,0,0,10,1,1
1078400002,10784000,283.02877,80,1,,,1078400001,,,,,,,2,1,2,,1958,700,,1,2,2,,2,,1,,,7,3,96,,0,0,0,0,0,12,0,0,0,0,0,,,,23,47,,1,2,0,0,0,0,0,0,0,0,0,0,0,15609.84,0,0,0,0,0,10,1,1
1078420001,10784200,484.15802,84,2,,,,,,,,,,4,3,2,,,100,,1,2,2,,2,,1,,,7,3,81,,0,0,0,0,0,12,0,0,0,0,0,,,,17,,,1,2,0,0,0,0,0,0,0,0,0,0,0,13064.76,897.6,0,0,0,0,10,1,1
1078420002,10784200,484.15802,26,1,1078420003,,,,,,,,,1,3,2,,2007,344,,2,3,2,,2,,,,,1,3,93,40,12,0,0,0,0,0,0,0,0,0,0,,45,,20,,15,1,2,5190,4534.79,0,0,1718.38,0,0,0,0,109.26,109.26,0,0,0,0,0,0,10,1,1
1078420003,10784200,484.15802,50,1,,1078420001,,,,,,,,3,3,2,,1982,300,2,2,3,2,,2,,,,,1,3,83,45,12,0,0,0,0,0,0,0,0,0,0,,49,,20,,13,1,2,40466.02,30717.08,0,0,12729.12,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1
1078430001,10784300,551.94962,87,2,,,,,,,,,,4,3,2,,,300,4,1,1,2,,2,,1,,,7,3,81,,0,0,0,0,0,12,0,0,0,0,0,,,,16,,,1,2,0,0,0,0,0,0,0,0,0,0,0,9658.86,840,0,0,0,0,10,1,1
1078440001,10784400,129.16583,93,2,,,1078440002,,,,,,,2,1,2,,1931,100,4,1,2,2,,2,,1,,,7,3,51,,0,0,0,0,0,12,0,0,0,0,0,,,,18,30,,1,2,0,0,0,0,0,0,0,0,0,0,0,7329.48,0,0,0,0,0,10,1,1
1078440002,10784400,129.16583,92,1,,,1078440001,,,,,,,2,1,2,,1936,200,,1,2,2,,2,,1,,,7,3,71,,0,0,0,0,0,12,0,0,0,0,0,,,,19,40,,1,2,0,0,0,0,0,0,0,0,0,0,0,10365.84,0,0,0,0,0,10,1,1
1078460001,10784600,639.30087,38,1,,,1078460002,,,,,,,2,1,2,,1994,300,2,2,3,2,,2,,,,,1,3,51,40,12,0,0,0,0,0,0,0,0,0,0,,73,,21,15,11,1,2,24825.8,24000,0,0,2371,0,15000,10230,0,1253.57,1253.57,0,0,0,0,4320,0,10,1,1
1078460002,10784600,639.30087,37,2,,,1078460001,,,,,,,2,1,2,,1996,300,,2,3,2,,2,,,,,1,3,52,40,12,0,0,0,0,0,0,0,0,0,0,,47,,19,12,13,1,2,10936.58,10800,0,0,470.16,0,0,0,0,2720.47,2720.47,0,0,108.68,85.86,0,0,10,1,1
1078460003,10784600,639.30087,16,1,1078460001,1078460002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,1,1
1078460004,10784600,639.30087,12,1,1078460001,1078460002,,,27,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,1,1
1078460005,10784600,639.30087,9,1,1078460001,1078460002,,,20,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,1,1
1078460006,10784600,639.30087,6,1,1078460001,1078460002,,40,,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,1,1
1078460007,10784600,639.30087,4,1,1078460001,1078460002,,40,,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,1,1
1078470001,10784700,270.62582,70,2,,,1078470002,,,,,,,2,1,2,,1967,600,3,2,3,2,,2,,1,,,7,3,24,,0,0,0,0,0,12,0,0,0,0,0,,,,22,43,,1,2,0,0,0,0,0,0,0,0,0,0,0,10924.68,0,0,0,0,0,10,1,1
1078470002,10784700,270.62582,68,1,,,1078470001,,,,,,,2,1,2,,1965,300,,2,3,2,,2,,1,,,7,3,71,,0,0,0,0,0,12,0,0,0,0,0,,,,18,47,,1,2,3032.4,2759.48,0,0,939.44,0,0,0,0,0,0,13719,0,0,0,0,0,10,1,1
1078490001,10784900,413.8964,42,1,,1078490002,,,,,,,,5,3,2,,1991,300,2,2,3,2,,2,,1,,,7,3,54,,0,0,0,0,0,12,0,0,0,0,0,,,,19,21,,1,1,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,10,1,1
1078490002,10784900,413.8964,77,2,,,,,,,,,,4,3,2,,1956,200,3,2,2,2,,2,,1,,,7,3,96,,0,0,0,0,0,12,0,0,0,0,0,,,,17,40,,1,2,0,0,0,0,0,0,0,0,0,0,0,8284.44,0,0,0,0,0,10,1,1
1078490003,10784900,413.8964,14,1,1078490001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,1,1
1078490004,10784900,413.8964,12,1,1078490001,,,,25,0,0,0,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,1,1
1078500001,10785000,604.04612,43,1,,,1078500004,,,,,,,2,1,2,,,400,1,2,3,2,,2,,,,,1,3,11,40,12,0,0,0,0,0,0,0,0,0,0,,31,,21,21,13,1,1,27471.12,21624.95,0,0,8557.96,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1
1078500002,10785000,604.04612,9,2,1078500001,1078500004,,,20,15,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,1,1
1078500003,10785000,604.04612,17,2,1078500001,1078500004,,,,,,,,1,3,1,20,2009,100,,2,3,2,,2,,2,2,,6,,,,0,0,0,0,0,0,0,12,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1
1078500004,10785000,604.04612,40,2,,,1078500001,,,,,,,2,1,2,,,600,,2,3,2,,2,,,,,1,3,11,40,12,0,0,0,0,0,0,0,0,0,0,,56,,21,17,13,1,1,43198.69,32666.4,4800,0,13948.89,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1
1078520001,10785200,371.72369,45,1,,,1078520003,,,,,,,2,1,2,,1987,300,3,2,3,2,,2,,,,,1,3,83,45,12,0,0,0,0,0,0,0,0,0,0,,49,,18,26,13,1,2,14663.2,12012.51,0,0,4542.66,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1
1078520002,10785200,371.72369,3,2,1078520001,1078520003,,40,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,1,1
1078520003,10785200,371.72369,43,2,,,1078520001,,,,,,,2,1,2,,,300,3,1,3,2,,2,,,,,1,3,51,40,12,0,0,0,0,0,0,0,0,0,0,,84,,18,22,13,1,2,8926.58,7494.19,0,0,2765.46,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1
1078580001,10785800,141.25625,65,1,,,1078580002,,,,,,,2,1,2,,1971,400,,1,3,2,,2,,1,,,7,3,71,,0,0,0,0,0,12,0,0,0,0,0,,,,18,30,,1,2,1359.95,1134.55,0,0,421.31,0,0,0,0,0,0,9101.88,0,0,0,0,0,10,1,1
1078580002,10785800,141.25625,64,2,,,1078580001,,,,,,,2,1,2,,1972,400,3,1,3,2,,2,,,,,1,3,23,40,12,0,0,0,0,0,0,0,0,0,0,,85,,22,41,12,1,2,29274.29,22501.32,0,0,9004.76,0,0,0,0,0,0,10705.17,0,0,0,0,0,10,1,1
1078580003,10785800,141.25625,18,1,,,,,,,,,,1,3,1,34,,200,,2,3,2,,2,,2,2,,6,,,,0,0,0,0,0,0,0,12,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1
1078590001,10785900,380.35173,69,1,,,,,,,,,,5,3,2,,1963,300,4,,2,2,,2,,1,,,7,3,72,,0,0,0,0,0,12,0,0,0,0,0,,,,16,44,,1,2,0,0,0,0,0,0,0,0,0,0,0,8871.24,0,0,0,0,0,10,1,1
1078600001,10786000,222.19748,72,1,,,,,,,,,,2,1,2,,,300,4,1,2,2,,2,,2,,,7,,,,0,0,0,0,0,12,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,13617.72,0,0,0,0,0,10,1,1
1078600004,10786000,222.19748,3,2,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,1,1
1078600006,10786000,222.19748,13,2,,,,,25,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,1,1
1078770001,10787700,258.97112,75,2,,,,,,,,,,4,3,2,,1955,200,4,1,2,2,,2,,1,,,7,3,91,,0,0,0,0,0,12,0,0,0,0,0,,,,18,42,,1,2,0,0,0,0,0,0,0,0,0,0,0,8927.76,1120.8,0,0,0,0,10,1,1
1078780001,10787800,597.8254,46,2,,,1078780003,,,,,,,2,1,2,,1987,300,2,2,3,2,,2,,,,,1,3,33,40,12,0,0,0,0,0,0,0,0,0,0,,84,,19,,13,1,2,31496.86,24217.13,0,0,9757.75,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1
1078780002,10787800,597.8254,11,2,1078780003,1078780001,,,35,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,1,1
1078780003,10787800,597.8254,40,1,,,1078780001,,,,,,,2,1,2,,1998,700,1,2,3,2,,2,,,,,1,3,24,40,12,0,0,0,0,0,0,0,0,0,0,,84,,19,21,13,1,2,42562.59,32437.94,0,0,13185.93,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1
1078810001,10788100,159.04708,50,1,1078810002,,,,,,,,,3,3,2,,1981,300,3,2,3,2,,,,1,1,1,11,3,72,,0,0,0,0,0,0,0,0,0,0,12,,,,20,,,1,2,2234.01,1819.95,0,0,692.09,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1
